year,id,prop_name,zip_code,primary_property_type,area,built_year,energy_star_score,electricity_use,nat_gas_use,lat,long
2019,231019,Aqua,60601,Multifamily Housing,1295101,2009,77,32539032.7,73040121.7,41.88656117,-87.62004511
2019,231205,Cornell Village,60615,Multifamily Housing,289148,1969,51,5357969.4,22475557.3,41.80086685,-87.58562562
2019,231271,Walton on the Park South,60610,Multifamily Housing,781789,2010,80,9785991.3,25378010.7,41.89940389,-87.6287686
2019,231297,1000 W Adams Condo Association,60607,Multifamily Housing,185669,1999,73,4575232.7,8049599.7,41.87952802,-87.65241652
2019,231486,Waterford Condominium,60613,Multifamily Housing,335787,1973,27,15857949,10561138.6,41.95765183,-87.6471076
2019,231520,Lowell House,60610,Multifamily Housing,279351,1969,45,4287819.5,23547623.8,41.90808621,-87.63117012
2019,231536,1212 N. Wells CA,60610,Multifamily Housing,182186,2001,82,4049464,7797087.3,41.90436982,-87.63501568
2019,231775,Quadrangle House,60649,Multifamily Housing,220820,1968,10,5060453.2,28712199.1,41.77303762,-87.56716244
2019,232062,Prairie District Homes Tower Residences Condominiu,60616,Multifamily Housing,291068,2003,17,8192839.8,17027182.2,41.85847515,-87.61984803
2019,232398,The Carlyle Condominium Association,60611,Multifamily Housing,502995,1966,64,18963704.9,6842701.5,41.90200586,-87.62471982
2019,232458,Harper Square Cooperative,60615,Multifamily Housing,627680,1974,20,15520017.7,49895100.4,41.80747487,-87.59126397
2019,232666,Transportation Building Condominium Association,60605,Multifamily Housing,447776,1911,70,13950695.6,5867485.3,41.87404337,-87.62944878
2019,232841,222 E Pearson Condominium Association,60611,Multifamily Housing,221441,1964,28,4714346.8,23467595.4,41.897879,-87.62063269
2019,233452,Dearborn-Elm Condominium Association,60610,Multifamily Housing,111011,2002,28,4001238.8,6780866.1,41.9034538,-87.62967614
2019,233591,Forty East Cedar Condominium,60611,Multifamily Housing,96895,1968,83,2258075.2,3802971.6,41.9027204,-87.62690706
2019,233760,Park Newberry Condominiums,60610,Multifamily Housing,260055,1995,3,10829561.8,25590112,41.89821936,-87.63056762
2019,233920,SoNo Condominium Association,60642,Multifamily Housing,300689,2008,37,7135089.1,20847591.6,41.90876793,-87.65062844
2019,234084,1530 Dearborn Parkway Association,60610,Multifamily Housing,115775,1972,91,2718217.6,3577890,41.91037236,-87.63064547
2019,234374,Kinzie Station,60661,Multifamily Housing,272937,2000,2,6541152,33821060.2,41.88774849,-87.64394791
2019,234566,1410 North State Parkway Condominium Association,60610,Multifamily Housing,120150,1980,43,5342379.9,3315313.6,41.90826903,-87.62920718
2019,234748,Park Hyatt Chicago,60611,Multifamily Housing,677123,1999,7,52156412,9702574.3,41.89701919,-87.62529836
2019,234823,525 Hawthorne Place Condominium Association,60657,Multifamily Housing,275772,1969,84,5302862.2,15178690.3,41.94421223,-87.64214687
2019,234838,1400 South Michigan,60605,Multifamily Housing,344016,2008,64,9451697.2,16472019.4,41.86378484,-87.62455468
2019,234885,3033 Sheridan Tower Condominium Association,60657,Multifamily Housing,278604,1968,97,2823982.7,8905987.9,41.93740992,-87.63907693
2019,234897,55 East Erie Condominium Association,60611,Multifamily Housing,546349,2003,14,25573342.6,17572296.9,41.89394834,-87.6261195
2019,235008,1400 Lake Shore Drive Condominium Association,60610,Multifamily Housing,327300,1927,51,12078892.9,11280800.5,41.90800039,-87.62632792
2019,235635,Hermitage on Huron Condominium Association,60654,Multifamily Housing,263120,1985,38,6293884.4,17198204.4,41.89525082,-87.63086103
2019,235739,1000 Condominium Association,60611,Multifamily Housing,399022,1964,6,14779716,32504511.1,41.900978,-87.624275
2019,235845,The Elm at Clark,60610,Multifamily Housing,356786,1989,36,12871319.6,17383724,41.90237775,-87.63184484
2019,235970,5100 Marine Drive Condominium Association,60640,Multifamily Housing,276176,1969,48,11984192.8,6529976.8,41.97565447,-87.65244868
2019,236031,City Centre Condominium,60606,Multifamily Housing,390000,1927,68,6124362.6,17321514.5,41.883288,-87.634142
2019,236345,The Private Residences at Ontario Place Condominiu,60611,Multifamily Housing,491043,1983,14,37887496.3,10298064.9,41.893322,-87.62772
2019,236366,1700 East 56th Street,60637,Multifamily Housing,474807,1969,87,7711502.1,24166197.6,41.79375332,-87.5832183
2019,236382,Randolph Place Residences Condominium Association,60606,Multifamily Housing,749100,1922,94,12289119.8,28577384.4,41.88509416,-87.63939751
2019,236816,401 East Ontario Condominiums,60611,Multifamily Housing,450000,1988,90,6048029.3,22447809.4,41.89320725,-87.61690825
2019,236822,21 W. Chestnut Condominium Association,60610,Multifamily Housing,169377,1999,26,5043806.1,11644886.8,41.8977317,-87.62883489
2019,236913,Lake Park Plaza Condominium Association,60613,Multifamily Housing,491400,1969,60,9994990,31848577.9,41.95405095,-87.64853489
2019,237018,Museum Park Lofts,60605,Multifamily Housing,210953,2004,99,2979604.1,9371894.5,41.86555202,-87.62305024
2019,237373,One East Scott Condo Association,60610,Multifamily Housing,182406,1968,44,5035299.9,13513504.3,41.90462486,-87.6282924
2019,237422,Kingsbury on the Park,60654,Multifamily Housing,278000,2003,33,7927372.6,16136722.8,41.89367088,-87.64108373
2019,237722,The Darien Apartments,60657,Multifamily Housing,350000,1951,88,2952905.2,20091235.4,41.93804047,-87.63807513
2019,238049,740 Fulton Condominium Association,60661,Multifamily Housing,164230,2007,35,5759698.3,9958663.9,41.88719418,-87.64722371
2019,238266,The Fordham Condominium Association,60611,Multifamily Housing,784181,2003,59,30364193.2,8368307.4,41.89530417,-87.62727758
2019,238355,Museum Park Tower 1 Condominium Association,60605,Multifamily Housing,279381,2001,36,8819088.5,19207444,41.86523298,-87.62167499
2019,238365,Vision On State Condominium Association,60605,Multifamily Housing,275971,2007,22,10674786.6,14830899.9,41.86615018,-87.62696146
2019,238367,1300 Lake Shore Drive Condominium Association,60610,Multifamily Housing,365977,1963,47,9894946.7,22308829.3,41.90617206,-87.6258565
2019,238480,5455 Edgewater Plaza Condominium Association,60640,Multifamily Housing,580512,1969,95,10468589.2,17294494.9,41.98162554,-87.65450215
2019,238554,336 Wellington Association,60657,Multifamily Housing,135081,1967,64,2414716.8,13209409.6,41.93693671,-87.63850573
2019,238595,Lake Shore Towers Cooperative Building Corporation,60613,Multifamily Housing,91460,1968,1,1725260.7,24697668.9,41.95364371,-87.64557609
2019,238712,899 South Plymouth Court Condominium Association,60605,Multifamily Housing,263800,1980,31,11149801.8,6353158,41.870862,-87.628555
2019,238747,1250 N Dearborn Condominium Association,60610,Multifamily Housing,147890,1990,52,5611975.7,4761800.4,41.90541433,-87.63046086
2019,238787,840 Lake Shore Condominium Association,60611,Multifamily Housing,278998,2003,6,12287761.8,14006540.2,41.89789653,-87.61828459
2019,238799,Sixty Thirty Condominium Association,60660,Multifamily Housing,295000,1950,90,5074251.3,14375790.2,41.99162081,-87.65589517
2019,238850,100 Bellevue Place,60611,Multifamily Housing,350600,1970,75,6589568.3,22947121.5,41.90191981,-87.62566874
2019,238910,Lake Point Tower,60611,Multifamily Housing,1705000,1968,55,61463392.7,28117493.8,41.89150137,-87.61230249
2019,238957,2626 Lakeview Condominium,60614,Multifamily Housing,787000,1967,79,11973632.7,42459984.1,41.93028033,-87.63999004
2019,239016,Avenue East Condominiums,60611,Multifamily Housing,258647,2007,63,7195409.8,8969702.7,41.89100455,-87.62277652
2019,239042,400 North LaSalle Condominium Association,60654,Multifamily Housing,550599,2002,54,14513699.5,24501186.2,41.88962593,-87.63339019
2019,239488,1111 S. Wabash Condominium Association,60605,Multifamily Housing,402312,2005,21,12726835.1,28409614.7,41.86876308,-87.625369
2019,239540,Gold Coast Condominium Association,60610,Multifamily Housing,211795,1975,95,4785104.8,3308336.7,41.90376285,-87.62612567
2019,239630,Plaza 440 Private Residences,60611,Multifamily Housing,474980,1991,28,14366287.4,34263716.1,41.89032564,-87.62711962
2019,239695,1550 CA,60610,Multifamily Housing,360258,1960,78,3017013.2,27419953.5,41.9109805,-87.62673635
2019,239704,Renaissance Place at Hyde Park Condominium Association South,60615,Multifamily Housing,209025,1975,89,3680869,6583021.3,41.79965599,-87.60103303
2019,239739,1212 Lake Shore Drive Condominium,60610,Multifamily Housing,381912,1969,68,16148511.5,1502966.9,41.90456187,-87.62550269
2019,239946,Metropolitan Tower Condo Association,60604,Multifamily Housing,579393,1924,68,14222069,24902336.3,41.87797296,-87.62488735
2019,239994,Park 1500 Lofts,60607,Multifamily Housing,355095,2002,36,9701070.1,23695059.1,41.88047306,-87.66494946
2019,240019,(IL298) - 1555 Astor Condo,60610,Multifamily Housing,309676,1974,7,19635906.5,11042325.4,41.91063947,-87.62728476
2019,240068,The Farallon Condominium,60654,Multifamily Housing,223535,2001,30,4854412.8,16557998.2,41.89268011,-87.630164
2019,240122,(IL578) - Six N. Michigan,60602,Multifamily Housing,276168,1898,34,7402112.2,14941945.8,41.88218864,-87.6245691
2019,240299,The Pinnacle,60611,Multifamily Housing,674974,2004,23,33300079.3,7178880,41.89450091,-87.62713619
2019,240338,Lakeside on the Park Condominium,60605,Multifamily Housing,207520,2004,64,4987361.3,11215411.3,41.86627308,-87.62299085
2019,240400,4343 Clarendon Condominium Association,60613,Multifamily Housing,504330,1973,15,13187284.5,42713217.7,41.96123446,-87.64920425
2019,240429,The Buckingham Condominium Association,60601,Multifamily Housing,506142,1981,18,30373654.7,2732025.8,41.884817,-87.61795883
2019,240518,Museum Pointe CA,60605,Multifamily Housing,401500,2005,67,9190747.4,22079928.1,41.86561463,-87.62099053
2019,240540,Residence at RiverBend Condominium Association,60606,Multifamily Housing,489780,2002,52,17577262.6,10624024.9,41.88743729,-87.63948358
2019,240557,345 Fullerton Parkway Condominium Association,60614,Multifamily Housing,291527,1972,28,9210328.9,19782721.6,41.92528034,-87.63858237
2019,240573,Faulkner House Condominium Association,60610,Multifamily Housing,213651,1966,22,4148036.6,22382433.6,41.90967117,-87.63125838
2019,240752,200 N. Dearborn CA,60601,Multifamily Housing,359953,1989,44,9021044.8,22391425.3,41.88603988,-87.62982289
2019,240842,200 E. Delaware Condominium Association,60611,Multifamily Housing,342121,1972,27,8989545.2,27024803,41.89952925,-87.62130263
2019,240953,(IL247) - River Place on the Park Condo,60654,Multifamily Housing,390274,2006,86,7604109.4,17094595.8,41.89477793,-87.64294673
2019,240956,Harbor Point,60601,Multifamily Housing,1192576,1974,45,38009714.1,44057932,41.88497563,-87.61480633
2019,240959,340 West Superior Condominium Association,60654,Multifamily Housing,283145,2002,47,5567821,12840697.8,41.89555767,-87.63738137
2019,241007,ParkView at River East Condominium Association,60611,Multifamily Housing,655191,2005,79,14232148,24216493.1,41.89146088,-87.61724276
2019,241133,Vue20 Condo Association,60616,Multifamily Housing,250000,2003,66,5355560.5,11686600.4,41.85653627,-87.62356312
2019,241168,3900 Lake Shore Drive Condominium Association,60613,Multifamily Housing,261137,1959,56,2450757.7,24969349.5,41.95323562,-87.6455487
2019,241377,Wells Street Tower Condominium Association,60607,Multifamily Housing,267196,2002,21,9578787.4,17370060.3,41.87320687,-87.63328749
2019,241405,Kinzie Park Tower Condominium Association,60654,Multifamily Housing,292095,1999,16,10350633,22223798.4,41.89102115,-87.64219094
2019,241410,Brownstone Condominium,60610,Multifamily Housing,100000,1975,4,3907245,9140553.2,41.90899574,-87.62922625
2019,241533,565 W Quincy,60661,Multifamily Housing,382715,2009,62,14108937.3,4489000,41.878622,-87.641992
2019,241550,Lofts At Museum Park Condominium Association,60605,Multifamily Housing,271348,2004,61,7326707,14258526.8,41.86563137,-87.62406952
2019,241747,Hampden Tower Condominium Association,60614,Multifamily Housing,122200,1972,32,5559625.4,3727457.9,41.93215893,-87.64276461
2019,241820,Park Millennium Condominium Association.,60601,Multifamily Housing,442821,2003,1,21734494.6,36246938.3,41.88658111,-87.62152561
2019,241873,The Columbian Condominium Association,60605,Multifamily Housing,464164,2007,71,9482592.9,21274774.4,41.867761109999996,-87.62464689
2019,241892,CityView Condominium Association,60611,Multifamily Housing,506955,1991,83,10127727,22305386.7,41.89028754,-87.61815831
2019,241989,30 E Elm Condo Association,60611,Multifamily Housing,102100,1958,23,2275568.2,10799822.9,41.90322796,-87.62742084
2019,242048,3550 N Lake Shore Drive,60657,Multifamily Housing,683035,1962,74,12172480.6,43042001.8,41.94795804,-87.64383164
2019,242148,(IL337)- Museum Park Place,60616,Multifamily Housing,407616,2006,77,10201033.8,18399771.7,41.85728279,-87.61931697
2019,242162,The Caravel,60654,Multifamily Housing,212000,2003,77,3838711.5,13213869.4,41.89353083,-87.62967379
2019,242172,Two East Oak Condominium Association,60611,Multifamily Housing,253772,1971,32,7654685.5,18415463.1,41.900744,-87.6282
2019,242188,Sterling Private Residences,60654,Multifamily Housing,502000,2001,28,14888613.4,37277042.4,41.888412,-87.632465
2019,242236,University Station CA,60608,Multifamily Housing,298652,1927,52,9682355.2,11815700.5,41.86060829,-87.6596991
2019,242238,535 North Michigan,60611,Multifamily Housing,448591,1962,33,16016839,23418382.1,41.89197136,-87.62412358
2019,242279,1100 N Lake Shore Condominium Assn,60611,Multifamily Housing,228490,1980,70,8728455.6,3560310.1,41.90260134,-87.62511486
2019,242313,3150 CA,60657,Multifamily Housing,497000,1974,75,8567491.1,34153169.8,41.93904206,-87.63916169
2019,242359,1000 W Washington Blvd,60607,Multifamily Housing,330099,1884,81,8068673.7,9542415.6,41.88334345,-87.65266744
2019,242510,The Residences at Joffrey Tower Condo Association,60601,Multifamily Housing,410425,2008,19,11579048.5,24971790.2,41.88447107,-87.6276261
2019,242537,James Kilmer Condo Association,60610,Multifamily Housing,750266,1971,61,16187241.1,46103730.8,41.9104154,-87.63270387
2019,242554,South Commons - 3001 S Michigan,60616,Multifamily Housing,208042,1964,32,3819287,19113252.5,41.84585979,-87.62921264
2019,242563,(IL279) - 212 W Washington Condo,60606,Multifamily Housing,273673,1912,41,8485712.2,13795493.5,41.88326842,-87.63512143
2019,242586,250 270 Pearson,60611,Multifamily Housing,611963,2003,49,18113287.8,20665659.2,41.89789468,-87.61880577
2019,242605,850 Dewitt Place Condominiums,60611,Multifamily Housing,263000,1957,67,3606739.9,19075210,41.89825692,-87.62073242
2019,242629,Hollywood Towers Condo Association,60660,Multifamily Housing,562000,1962,24,12976791.4,48626655,41.98602278,-87.65451072
2019,242635,R&D 659 CA,60661,Multifamily Housing,241800,2009,27,8279603.6,16203412.8,41.88401509,-87.64470335
2019,242643,(IL296) - 1400 Museum Park Condo,60605,Multifamily Housing,539763,2008,97,12515693.7,9670043.1,41.86449617,-87.62369303
2019,242654,1660 N LaSalle CA,60614,Multifamily Housing,477220,1978,50,11348045.9,32767052.3,41.91255964,-87.63354558
2019,242655,10 E. Delaware Condominium Association,60611,Multifamily Housing,370542,2009,43,12583309.3,13959737.7,41.89939252,-87.62790258
2019,242661,South Commons - 2921 S Michigan,60616,Multifamily Housing,67133,1964,33,1308812.5,6419477,41.84171055,-87.62282877
2019,242901,Carl Sandburg Village Condo Association #2,60610,Multifamily Housing,781512,1962,89,6856147.9,47621204.4,41.9088576,-87.63195257
2019,242935,The New York Private Residences,60613,Multifamily Housing,623956,1987,66,16799070.7,28799447.6,41.94952976,-87.64585718
2019,242950,Park Place Condominiums,60654,Multifamily Housing,269100,2002,15,6360807.4,18287630,41.89286738,-87.64141169
2019,243057,El Lago Condominium Association,60660,Multifamily Housing,295050,1959,28,5416560.2,27333984.6,41.99407784,-87.65485857
2019,243108,The 3600 Condominium Association,60613,Multifamily Housing,779480,1961,41,13128799.4,69525145.2,41.94896909,-87.64428388
2019,243190,2 East Erie,60611,Multifamily Housing,398623,2002,10,14752287,21709032.4,41.89434735,-87.62771988
2019,243199,Montgomery on Superior Condominium Association,60654,Multifamily Housing,403260,2005,13,15703218.2,32693731.4,41.89587403,-87.64226427
2019,243246,Eliot House Condominium Association,60610,Multifamily Housing,313462,1963,25,7917245.7,27754560.8,41.90540203,-87.63189208
2019,243278,253 East Delaware Condominium Association,60611,Multifamily Housing,208630,1957,87,2153739.7,11833115.4,41.89901011,-87.61993421
2019,243345,Shoreline Towers CA,60660,Multifamily Housing,482834,1970,42,9054168.5,36484148.2,41.99668692,-87.65474889
2019,243527,RiverView Condominium Association,60611,Multifamily Housing,831220,2000,61,26590057.2,19783927.6,41.88925047,-87.61594682
2019,243547,Admiral's Pointe Condominium Association,60654,Multifamily Housing,212211,2001,22,5018820,15737403.5,41.89320332,-87.64119962
2019,243578,(IL610) - 2400 Lakeview Condo,60614,Multifamily Housing,320368,1963,45,7403845.5,22407226.8,41.92586851,-87.63943267
2019,243596,Imperial Towers Condominium,60613,Multifamily Housing,1126000,1962,40,19341450.9,87837201.4,41.96030097,-87.64752405
2019,243626,Silver Tower Condominium Association,60654,Multifamily Housing,285627,2009,23,10665157.9,16078444.9,41.892344,-87.635795
2019,243636,Winston Tower #3,60645,Multifamily Housing,400000,1968,38,7487019.8,31935856.4,42.00894704,-87.70638311
2019,243683,3950 N Lake Shore Drive CA,60613,Multifamily Housing,742292,1957,45,15118950.7,64403531.9,41.95419428,-87.64597649
2019,243690,The 400 Condominium Association,60601,Multifamily Housing,1110000,1963,61,23286504.2,70424764.2,41.88484798,-87.61650377
2019,243692,5445 Edgewater Plaza Condo Association,60640,Multifamily Housing,425474,1971,16,10849433.2,45981280.6,41.98108553,-87.65453412
2019,243703,The Newport CA,60615,Multifamily Housing,770012,1963,66,8272226.8,67658343.1,41.80656841,-87.58670323
2019,243714,Grandville Tower Condominiums,60660,Multifamily Housing,194910,1965,33,3600373.1,16060183.5,41.99431525,-87.6560017
2019,243745,Kennelly Square Condominium Association,60614,Multifamily Housing,326596,1972,54,6674899,20292079.7,41.914201,-87.634765
